"guideline anchor","guideline url",mirror_file,timestamp
"Diagnosis and management of asthma: percentage of patients with assessment of asthma control using a validated questionnaire at the last visit related to asthma.",https://www.qualitymeasures.ahrq.gov/summaries/summary/38387/diagnosis-and-management-of-asthma-percentage-of-patients-with-assessment-of-asthma-control-using-a-validated-questionnaire-at-the-last-visit-related-to-asthma,./diagnosis-and-management-of-asthma-percentage-of-patients-with-assessment-of-asthma-control-using-a-validated-questionnaire-at-the-last-visit-related-to-asthma,20180621171405
"Sedation and analgesia: percentage of mechanical ventilation (MV) patients with cognitive deterioration administered analgesics.",https://www.qualitymeasures.ahrq.gov/summaries/summary/43697/sedation-and-analgesia-percentage-of-mechanical-ventilation-mv-patients-with-cognitive-deterioration-administered-analgesics,./sedation-and-analgesia-percentage-of-mechanical-ventilation-mv-patients-with-cognitive-deterioration-administered-analgesics,20180621171330
"Upper gastrointestinal (GI) cancer: proportion of patients with gastric cancer who undergo surgical resection where greater than or equal to 15 lymph nodes are resected and pathologically examined.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50879/upper-gastrointestinal-gi-cancer-proportion-of-patients-with-gastric-cancer-who-undergo-surgical-resection-where-greater-than-or-equal-to-15-lymph-nodes-are-resected-and-pathologically-examined,./upper-gastrointestinal-gi-cancer-proportion-of-patients-with-gastric-cancer-who-undergo-surgical-resection-where-greater-than-or-equal-to-15-lymph-nodes-are-resected-and-pathologically-examined,20180621234909
"Inflammatory bowel disease (IBD): percentage of patients aged 18 years and older with a diagnosis of IBD for whom a tuberculosis (TB) screening was performed and results interpreted within 6 months prior to receiving a first course of anti-tumor necrosis factor (TNF) therapy.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49648/inflammatory-bowel-disease-ibd-percentage-of-patients-aged-18-years-and-older-with-a-diagnosis-of-ibd-for-whom-a-tuberculosis-tb-screening-was-performed-and-results-interpreted-within-6-months-prior-to-receiving-a-first-course-of-antitumor-necrosis-factor-tnf-,./inflammatory-bowel-disease-ibd-percentage-of-patients-aged-18-years-and-older-with-a-diagnosis-of-ibd-for-whom-a-tuberculosis-tb-screening-was-performed-and-results-interpreted-within-6-months-prior-to-receiving-a-first-course-of-antitumor-necrosis-facto,20180625151834
"Epilepsy: percentage of children with defined indications for an MRI, who had MRI by 1 year.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50169/epilepsy-percentage-of-children-with-defined-indications-for-an-mri-who-had-mri-by-1-year,./epilepsy-percentage-of-children-with-defined-indications-for-an-mri-who-had-mri-by-1-year,20180621171144
"Health plan members' experiences: percentage of parents/caretakers of health plan members who reported how often it was easy to get prescription medicines for their children with chronic conditions.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49814/health-plan-members-experiences-percentage-of-parentscaretakers-of-health-plan-members-who-reported-how-often-it-was-easy-to-get-prescription-medicines-for-their-children-with-chronic-conditions,./health-plan-members-experiences-percentage-of-parentscaretakers-of-health-plan-members-who-reported-how-often-it-was-easy-to-get-prescription-medicines-for-their-children-with-chronic-conditions,20180621171234
"Diagnostic imaging: percentage of screenings of lung cancer that were interpreted as positive (Lung-RADS category 3 or 4) and result in a tissue diagnosis of cancer within 12 months.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49316/diagnostic-imaging-percentage-of-screenings-of-lung-cancer-that-were-interpreted-as-positive-lungrads-category-3-or-4-and-result-in-a-tissue-diagnosis-of-cancer-within-12-months,./diagnostic-imaging-percentage-of-screenings-of-lung-cancer-that-were-interpreted-as-positive-lungrads-category-3-or-4-and-result-in-a-tissue-diagnosis-of-cancer-within-12-months,20180621171143
"HIV ambulatory care satisfaction: percentage of HIV positive women who reported whether their women's health providers helped them understand the differences between symptoms of normal aging, HIV symptoms, and side effects of medication.",https://www.qualitymeasures.ahrq.gov/summaries/summary/27902/hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-women-who-reported-whether-their-womens-health-providers-helped-them-understand-the-differences-between-symptoms-of-normal-aging-hiv-symptoms-and-side-effects-of-medication,./hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-women-who-reported-whether-their-womens-health-providers-helped-them-understand-the-differences-between-symptoms-of-normal-aging-hiv-symptoms-and-side-effects-of-medication,20180621171231
"Influenza vaccination for all hospital workers: percentage of healthcare workers vaccinated against influenza.",https://www.qualitymeasures.ahrq.gov/summaries/summary/27570/influenza-vaccination-for-all-hospital-workers-percentage-of-healthcare-workers-vaccinated-against-influenza,./influenza-vaccination-for-all-hospital-workers-percentage-of-healthcare-workers-vaccinated-against-influenza,20180621171252
"Nursing care: percentage of falls occurring.",https://www.qualitymeasures.ahrq.gov/summaries/summary/43720/nursing-care-percentage-of-falls-occurring,./nursing-care-percentage-of-falls-occurring,20180621171155
"Renal cancer: proportion of patients with clear cell renal cell carcinoma (RCC) who are assigned a Leibovich score following radical nephrectomy.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50810/renal-cancer-proportion-of-patients-with-clear-cell-renal-cell-carcinoma-rcc-who-are-assigned-a-leibovich-score-following-radical-nephrectomy,./renal-cancer-proportion-of-patients-with-clear-cell-renal-cell-carcinoma-rcc-who-are-assigned-a-leibovich-score-following-radical-nephrectomy,20180621171007
"Head and neck cancer: proportion of patients with head and neck cancer who have oral assessment before initiation of treatment.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50833/head-and-neck-cancer-proportion-of-patients-with-head-and-neck-cancer-who-have-oral-assessment-before-initiation-of-treatment,./head-and-neck-cancer-proportion-of-patients-with-head-and-neck-cancer-who-have-oral-assessment-before-initiation-of-treatment,20180622005712
"Inpatient perinatal care: the distribution of temperatures of live-born neonates less than 2,500 grams that arrive at a Level 2 or higher nursery.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48795/inpatient-perinatal-care-the-distribution-of-temperatures-of-liveborn-neonates-less-than-2500-grams-that-arrive-at-a-level-2-or-higher-nursery,./inpatient-perinatal-care-the-distribution-of-temperatures-of-liveborn-neonates-less-than-2500-grams-that-arrive-at-a-level-2-or-higher-nursery,20180621171229
"Caregiver satisfaction during the bereavement phase of end-of-life care: mean scale score on the ""Characteristics of the Doctors and Nurses"" domain on the CANHELP Bereavement Questionnaire.",https://www.qualitymeasures.ahrq.gov/summaries/summary/35084/caregiver-satisfaction-during-the-bereavement-phase-of-endoflife-care-mean-scale-score-on-the-characteristics-of-the-doctors-and-nurses-domain-on-the-canhelp-bereavement-questionnaire,./caregiver-satisfaction-during-the-bereavement-phase-of-endoflife-care-mean-scale-score-on-the-characteristics-of-the-doctors-and-nurses-domain-on-the-canhelp-bereavement-questionnaire,20180621171154
"Total knee replacement: percentage of patients undergoing a total knee replacement with radiographic evidence of arthritis within one year prior to the procedure.",https://www.qualitymeasures.ahrq.gov/summaries/summary/47776/total-knee-replacement-percentage-of-patients-undergoing-a-total-knee-replacement-with-radiographic-evidence-of-arthritis-within-one-year-prior-to-the-procedure,./total-knee-replacement-percentage-of-patients-undergoing-a-total-knee-replacement-with-radiographic-evidence-of-arthritis-within-one-year-prior-to-the-procedure,20180625151500
"Adult trauma care: percentage of patients age 18 years and older admitted to hospital with a diagnosis of an open fracture and administered guideline recommended intravenous antimicrobial agent within 1 hour of hospital arrival.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48440/adult-trauma-care-percentage-of-patients-age-18-years-and-older-admitted-to-hospital-with-a-diagnosis-of-an-open-fracture-and-administered-guideline-recommended-intravenous-antimicrobial-agent-within-1-hour-of-hospital-arrival,./adult-trauma-care-percentage-of-patients-age-18-years-and-older-admitted-to-hospital-with-a-diagnosis-of-an-open-fracture-and-administered-guideline-recommended-intravenous-antimicrobial-agent-within-1-hour-of-hospital-arrival,20180621171225
"Wellness and health promotion: percentage of individuals 18 years of age and older who reported on a baseline health appraisal that they had at least one of the three core risks (obesity, smoking or tobacco use, physical inactivity) and who reported on a follow-up health appraisal that they reduced their overall risk.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50149/wellness-and-health-promotion-percentage-of-individuals-18-years-of-age-and-older-who-reported-on-a-baseline-health-appraisal-that-they-had-at-least-one-of-the-three-core-risks-obesity-smoking-or-tobacco-use-physical-inactivity-and-who-reported-on-a-followup-h,./wellness-and-health-promotion-percentage-of-individuals-18-years-of-age-and-older-who-reported-on-a-baseline-health-appraisal-that-they-had-at-least-one-of-the-three-core-risks-obesity-smoking-or-tobacco-use-physical-inactivity-and-who-reported-on-a-foll,20180623150417
"Health plan members' experiences: percentage of adult health plan members who reported how often they were satisfied with their health plan's customer service.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49791/health-plan-members-experiences-percentage-of-adult-health-plan-members-who-reported-how-often-they-were-satisfied-with-their-health-plans-customer-service,./health-plan-members-experiences-percentage-of-adult-health-plan-members-who-reported-how-often-they-were-satisfied-with-their-health-plans-customer-service,20180621171701
"Prevention of central venous catheter (CVC)-related infections: percentage of CVCs in use that are correctly maintained (adequate care).",https://www.qualitymeasures.ahrq.gov/summaries/summary/27547/prevention-of-central-venous-catheter-cvcrelated-infections-percentage-of-cvcs-in-use-that-are-correctly-maintained-adequate-care,./prevention-of-central-venous-catheter-cvcrelated-infections-percentage-of-cvcs-in-use-that-are-correctly-maintained-adequate-care,20180621171008
"Planning, organization, and management: percentage of satisfaction surveys answered.",https://www.qualitymeasures.ahrq.gov/summaries/summary/43740/planning-organization-and-management-percentage-of-satisfaction-surveys-answered,./planning-organization-and-management-percentage-of-satisfaction-surveys-answered,20180621043813
